name,type,novel,bases,community,degree,betweenness,planet
Операторы,onym,Туманность Андромеды,1,261,0.0005896226415094339,0.0,Нейтр/Космос
Дом,onym,Туманность Андромеды,1,261,0.0005896226415094339,0.0,Нейтр/Космос
Психофизиологии,onym,Туманность Андромеды,1,262,0.0,0.0,Нейтр/Космос
Белло,onym,Туманность Андромеды,1,263,0.0005896226415094339,0.0,Нейтр/Космос
Галь,onym,Туманность Андромеды,1,263,0.0005896226415094339,0.0,Нейтр/Космос
Север,onym,Туманность Андромеды,1,264,0.0011792452830188679,0.0,Нейтр/Космос
Берингову,onym,Туманность Андромеды,1,264,0.0011792452830188679,0.0,Нейтр/Космос
Юга,onym,Туманность Андромеды,1,264,0.001768867924528302,6.9571993098458285e-06,Нейтр/Космос
Грома,onym,Туманность Андромеды,1,264,0.0029481132075471696,8.348639171814996e-06,Нейтр/Космос
Орма,onym,Туманность Андромеды,1,264,0.0023584905660377358,0.0,Нейтр/Космос
Гром,onym,Туманность Андромеды,1,264,0.0023584905660377358,0.0,Нейтр/Космос
Орм,onym,Туманность Андромеды,1,264,0.0023584905660377358,0.0,Нейтр/Космос
Мальчик,onym,Туманность Андромеды,1,264,0.0023584905660377358,0.0,Нейтр/Космос
Дис,onym,Туманность Андромеды,1,265,0.0011792452830188679,0.0,Нейтр/Космос
Кен,onym,Туманность Андромеды,1,265,0.001768867924528302,3.4785996549229144e-07,Нейтр/Космос
Сын,onym,Туманность Андромеды,1,265,0.001768867924528302,3.4785996549229144e-07,Нейтр/Космос
Молодежи,onym,Туманность Андромеды,1,265,0.0011792452830188679,0.0,Нейтр/Космос
Жинну,onym,Туманность Андромеды,1,266,0.0005896226415094339,0.0,Нейтр/Космос
Каду,onym,Туманность Андромеды,1,266,0.0005896226415094339,0.0,Нейтр/Космос
Деревья,onym,Туманность Андромеды,1,267,0.0,0.0,Нейтр/Космос
Цереры,onym,Туманность Андромеды,1,268,0.0,0.0,Нейтр/Космос
Десятки,onym,Туманность Андромеды,1,269,0.0005896226415094339,0.0,Нейтр/Космос
Вершины,onym,Туманность Андромеды,1,269,0.0005896226415094339,0.0,Нейтр/Космос
Кении,onym,Туманность Андромеды,1,270,0.0011792452830188679,0.0,Нейтр/Космос
Поезд,onym,Туманность Андромеды,1,270,0.001768867924528302,3.4785996549229144e-07,Нейтр/Космос
Экватор,onym,Час Быка,1,270,0.003537735849056604,6.9571993098458285e-06,Нейтр/Космос
Луалабы,onym,Туманность Андромеды,1,270,0.0011792452830188679,0.0,Нейтр/Космос
Народом,onym,Туманность Андромеды,1,271,0.0,0.0,Нейтр/Космос
Обхватив,onym,Туманность Андромеды,1,272,0.0,0.0,Нейтр/Космос
Орму,onym,Туманность Андромеды,1,273,0.001768867924528302,0.0,Нейтр/Космос
Тор,onym,Час Быка,1,546,0.025943396226415092,0.0008213324158854321,Нейтр/Космос
Зига,onym,Туманность Андромеды,1,273,0.001768867924528302,0.0,Нейтр/Космос
Зора,onym,Туманность Андромеды,1,273,0.001768867924528302,0.0,Нейтр/Космос
Кон,onym,Туманность Андромеды,1,274,0.001768867924528302,0.0,Нейтр/Космос
Гут,onym,Туманность Андромеды,1,274,0.001768867924528302,0.0,Нейтр/Космос
Аргентине,onym,Туманность Андромеды,1,274,0.001768867924528302,0.0,Нейтр/Космос
Тринидада,onym,Туманность Андромеды,1,274,0.0023584905660377358,2.087159792953749e-06,Нейтр/Космос
Бали,onym,Туманность Андромеды,1,274,0.0005896226415094339,0.0,Нейтр/Космос
Зиг,onym,Туманность Андромеды,1,275,0.0005896226415094339,0.0,Нейтр/Космос
Зор,onym,Туманность Андромеды,1,275,0.0005896226415094339,0.0,Нейтр/Космос
Зала,onym,Туманность Андромеды,1,276,0.0005896226415094339,0.0,Нейтр/Космос
Гостей,onym,Туманность Андромеды,1,276,0.0005896226415094339,0.0,Нейтр/Космос
Отходы,onym,Туманность Андромеды,1,277,0.0,0.0,Нейтр/Космос
Работники,onym,Туманность Андромеды,1,278,0.0,0.0,Нейтр/Космос
Шелестели,onym,Туманность Андромеды,1,279,0.0,0.0,Нейтр/Космос
Изучение,onym,Туманность Андромеды,1,280,0.0005896226415094339,0.0,Нейтр/Космос
Шорох,onym,Туманность Андромеды,1,280,0.0005896226415094339,0.0,Нейтр/Космос
Дома,onym,Час Быка,1,281,0.001768867924528302,4.174319585907498e-06,Нейтр/Космос
Музыки,onym,Туманность Андромеды,1,281,0.0011792452830188679,0.0,Нейтр/Космос
Остаток,onym,Туманность Андромеды,1,281,0.001768867924528302,2.7828797239383316e-06,Нейтр/Космос
Оператор,onym,Туманность Андромеды,1,281,0.0005896226415094339,0.0,Нейтр/Космос
Слушатели,onym,Туманность Андромеды,1,282,0.0,0.0,Нейтр/Космос
Ступени,onym,Туманность Андромеды,1,283,0.0,0.0,Нейтр/Космос
Прилив,onym,Туманность Андромеды,1,284,0.0,0.0,Нейтр/Космос
Океан,onym,Туманность Андромеды,1,285,0.0,0.0,Нейтр/Космос
Тибета,onym,Час Быка,1,286,0.0,0.0,Нейтр/Космос
Африканцу,onym,Туманность Андромеды,1,191,0.0029481132075471696,0.0,Нейтр/Космос
Бета,onym,Туманность Андромеды,1,191,0.0029481132075471696,0.0,Нейтр/Космос
Лона,onym,Туманность Андромеды,1,191,0.0029481132075471696,0.0,Нейтр/Космос
Бет,onym,Туманность Андромеды,1,191,0.0029481132075471696,0.0,Нейтр/Космос
Лон,onym,Туманность Андромеды,1,191,0.0029481132075471696,0.0,Нейтр/Космос
Академия,onym,Час Быка,1,191,0.005896226415094339,0.0011619682380660842,Нейтр/Космос
Меркурии,onym,Туманность Андромеды,1,8,0.001768867924528302,0.0,Нейтр/Космос
Забвения,onym,Туманность Андромеды,1,8,0.001768867924528302,0.0,Нейтр/Космос
История,onym,Час Быка,1,8,0.0029481132075471696,0.004747764590959752,Нейтр/Космос
Послезавтра,onym,Туманность Андромеды,1,8,0.0023584905660377358,0.005226187996833484,Нейтр/Космос
Многих,onym,Туманность Андромеды,1,31,0.001768867924528302,0.005384812141097969,Нейтр/Космос
Гамма,onym,Туманность Андромеды,1,31,0.003537735849056604,0.0025414580361896944,Нейтр/Космос
Цефея,onym,Час Быка,1,31,0.0047169811320754715,0.0036079927766249145,Нейтр/Космос
Медведице,onym,Туманность Андромеды,1,31,0.003537735849056604,0.00011114948693717721,Нейтр/Космос
Цефею,onym,Туманность Андромеды,1,31,0.003537735849056604,0.00011114948693717721,Нейтр/Космос
Пути,onym,Сердце Змеи,1,31,0.0047169811320754715,0.010808358831681075,Нейтр/Космос
Лебедь,onym,Туманность Андромеды,1,31,0.003537735849056604,0.00011114948693717721,Нейтр/Космос
Альбирео,onym,Туманность Андромеды,1,31,0.0029481132075471696,0.001842266377247175,Нейтр/Космос
Денеб,onym,Туманность Андромеды,1,31,0.001768867924528302,0.0016168531196081707,Нейтр/Космос
Влихх,onym,Туманность Андромеды,1,31,0.0023584905660377358,0.0005791868425446651,Нейтр/Космос
Ддиз,onym,Туманность Андромеды,1,31,0.0023584905660377358,0.0005791868425446651,Нейтр/Космос
Оокр,onym,Туманность Андромеды,1,31,0.0023584905660377358,0.0003495992653197528,Нейтр/Космос
Эйнштейна,onym,Туманность Андромеды,1,31,0.0023584905660377358,0.0003495992653197528,Нейтр/Космос
Чандрасекара,onym,Туманность Андромеды,1,31,0.001768867924528302,0.00046891523348360873,Нейтр/Космос
Антарес,onym,Туманность Андромеды,1,31,0.0011792452830188679,0.00023515333667278895,Нейтр/Космос
Бетельгейзе,onym,Туманность Андромеды,1,31,0.0005896226415094339,0.0,Нейтр/Космос
Брамы,onym,Туманность Андромеды,1,287,0.0,0.0,Нейтр/Космос
Посылка,onym,Туманность Андромеды,1,71,0.0005896226415094339,0.0,Нейтр/Космос
Возможность,onym,Час Быка,1,71,0.004127358490566038,3.965603606612123e-05,Нейтр/Космос
Гаммой,onym,Туманность Андромеды,1,71,0.0005896226415094339,0.0,Нейтр/Космос
Омега,onym,Туманность Андромеды,1,288,0.0,0.0,Нейтр/Космос
Пояс,onym,Туманность Андромеды,1,289,0.0005896226415094339,0.0,Нейтр/Космос
Mac,onym,Туманность Андромеды,1,289,0.0005896226415094339,0.0,Нейтр/Космос
Псами,onym,Туманность Андромеды,1,290,0.0023584905660377358,0.0,Нейтр/Космос
Волосы,onym,Туманность Андромеды,1,290,0.0023584905660377358,0.0,Нейтр/Космос
Вероники,onym,Туманность Андромеды,1,290,0.0023584905660377358,0.0,Нейтр/Космос
Скульптора,onym,Туманность Андромеды,1,290,0.0023584905660377358,0.0,Нейтр/Космос
